date,AABA,AAL,AAPL,ABMD,ACGL,ACWI,ADBE,ADI,ADP,ADSK,AGNC,AKAM,ALKS,ALNY,ALXN,AMAT,AMD,AMGN,AMOV,AMTD,AMZN,ANSS,ASML,ATVI,AVGO,BIDU,BIIB,BMRN,CA,CDNS,CELG,CERN,CGNX,CHKP,CHRW,CINF,CIU,CMCSA,CME,COHR,COST,CPRT,CSCO,CSGP,CSJ,CSX,CTAS,CTRP,CTSH,DISCA,DISCK,DISH,DLTR,DOX,DVY,EA,EBAY,EMB,EQIX,ESRX,ETFC,EWBC,EXEL,EXPD,EXPE,FAST,FFIV,FISV,FITB,FLEX,FOX,FOXA,FSLR,FTNT,GOOG,GOOGL,GRMN,GT,HAS,HBAN,HOLX,HSIC,IAC,IBB,IBKR,IDXX,IEF,IEP,ILMN,INCY,INTC,INTU,IPGP,ISRG,JAZZ,JBHT,JKHY,KLAC,LBTYA,LBTYB,LBTYK,LKQ,LRCX,LULU,MAR,MBB,MCHP,MDLZ,MELI,MIDD,MKTX,MNST,MRVL,MSFT,MXIM,MYL,NBIX,NDAQ,NFLX,NKTR,NTAP,NTES,NTRS,NVDA,ODFL,OLED,ON,ORLY,OTEX,PAYX,PCAR,PCLN,PEP,PFF,PFG,QCOM,QQQ,QVCB,REGN,ROST,RYAAY,SBAC,SBNY,SBUX,SCZ,SGEN,SHPG,SHV,SHY,SIRI,SIVB,SNPS,STLD,STX,SWKS,SYMC,TMUS,TRMB,TROW,TSCO,TTWO,TXN,UHAL,ULTA,VCIT,VIA,VIAB,VOD,VRSK,VRSN,VRTX,WBA,WDC,WLTW,WYNN,XEL,XLNX,XRAY,ZION
2012-04-10,14.99,7.225323,80.479233,20.459999,37.450001,39.799961,32.610001,32.125484,41.10154,39.439999,13.938203,35.119999,17.610001,10.0,89.220001,10.463263,7.53,58.426193,20.599318,16.038486,186.979996,62.240002,35.519802,11.801872,33.370758,144.419998,125.019997,32.130001,21.706957,11.24,39.599998,36.404999,9.489836,61.66,55.534538,27.119839,93.907364,12.592817,42.78878,52.224335,70.770256,12.31,16.451496,67.260002,97.282036,18.459002,34.536083,10.425,37.16935,25.416454,23.379999,30.551809,46.695,28.624104,45.374752,15.55,14.928452,86.446495,130.018372,55.720001,10.05,19.519178,4.82,41.232101,29.900558,42.197983,128.300003,33.794998,12.094423,6.85,15.845137,15.630122,21.379999,27.26,311.404602,313.743744,33.712929,9.944242,30.020329,5.400146,20.559999,36.895,44.39695,38.965576,15.085653,42.185001,94.793549,29.832767,52.43,17.700001,22.77858,55.13987,46.27,178.41333,48.880001,51.270737,30.362745,35.365498,24.348492,24.507187,22.76,14.705,39.442673,71.440002,33.697018,96.562294,29.410011,22.225733,90.928131,31.66,34.247269,20.290001,13.166573,26.116787,22.495867,21.530001,7.35,22.340736,14.56,7.31,38.374855,50.443157,40.174004,13.127824,30.665165,33.995243,8.19,91.470001,13.237537,25.100172,35.910637,741.26001,55.016129,27.485983,23.150522,56.574135,61.926208,15.681625,117.019997,26.919216,32.099419,50.119999,62.720001,25.974712,32.761787,18.389999,90.802574,108.983376,81.932381,2.157326,60.959999,29.690001,11.603226,18.911221,24.633038,12.777958,13.753885,25.535,51.460091,42.721794,14.74,27.229357,92.799522,91.860001,69.565521,44.27758,40.501663,19.916153,46.34,39.0,36.560001,28.537178,33.701153,85.830147,97.722366,21.332228,30.125202,37.346519,19.495964
2012-04-11,14.88,7.37041,80.192375,20.9,37.790001,40.214729,33.009998,32.407356,41.635132,39.619999,14.022651,35.98,17.73,10.28,89.809998,10.614646,7.64,58.902859,20.590498,16.460781,187.970001,62.889999,35.467106,11.801872,33.987392,146.160004,125.029999,32.279999,21.682367,11.38,39.259998,36.955002,9.639039,62.459999,56.113209,27.464272,94.097427,12.737864,43.098225,53.232792,71.120483,12.575,16.84701,67.849998,97.337723,18.678129,35.094154,10.53,37.442585,25.912111,23.799999,31.067493,47.375,28.930397,45.733273,15.89,15.050505,86.739738,132.20282,56.369999,10.32,19.948166,5.02,42.128853,30.070297,42.827934,122.650002,34.174999,12.407658,6.95,16.01263,15.789269,22.5,27.280001,315.925201,318.298309,34.046494,10.183517,30.417097,5.549175,20.82,37.115002,45.031059,39.308529,15.304553,42.455002,94.423775,30.488441,52.57,18.01,23.110508,56.495064,49.049999,180.003326,46.43,51.459572,30.797024,36.139915,24.44558,24.507187,22.875,14.865,40.566616,73.059998,34.500866,96.624763,29.812553,22.135675,92.887459,32.669998,34.417511,21.040001,13.452222,26.013924,22.553787,21.9,7.65,22.467932,14.258572,7.38,37.324627,52.231075,40.812534,13.294703,31.136627,34.80442,8.49,93.82,13.359646,25.370594,34.9394,729.570007,55.270645,27.428854,23.209839,56.574135,62.225868,15.681625,121.410004,27.371082,31.534193,51.560001,64.110001,27.122944,33.270454,18.77,90.587555,108.983376,81.922714,2.186479,62.52,29.85,11.724909,19.095612,25.207012,13.076305,14.201301,26.440001,51.418488,43.408421,14.74,27.487125,94.891075,93.699997,69.474854,44.171562,40.641804,20.049173,47.91,39.439999,37.029999,29.307976,33.657131,86.546219,99.467125,21.283112,30.635216,37.71513,20.034313
2012-04-12,15.06,7.631567,79.75312,21.040001,37.860001,40.929543,33.549999,33.167572,41.909538,40.459999,14.09771,36.540001,17.99,10.33,90.099998,10.748219,7.92,59.070583,21.216854,16.814119,190.690002,63.540001,36.82225,11.906821,34.594952,151.320007,125.5,33.0,21.879107,11.6,39.290001,36.775002,9.698248,62.509998,56.577892,27.907106,94.054222,13.045543,43.60788,53.957314,71.006439,12.82,16.880667,68.160004,97.309875,19.335495,35.386909,10.845,38.133118,26.208483,24.094999,31.14533,47.955002,29.301657,46.17519,16.52,15.345118,87.156456,135.262787,57.5,10.66,20.314598,4.98,42.99815,30.192879,42.172089,124.150002,34.555,12.599079,7.03,16.481617,16.208084,22.0,27.790001,323.401581,325.830841,34.342148,10.489789,30.611273,5.636841,21.18,37.535,45.739761,39.506397,15.505208,43.115002,94.234444,30.534334,49.509998,18.110001,23.633291,57.031506,49.709999,183.863327,44.639999,52.724827,30.972582,36.499958,24.849258,24.979465,23.344999,15.05,41.357182,73.129997,34.713375,96.597992,30.340874,22.297777,95.139206,33.443333,33.982441,20.860001,13.666458,26.553921,22.975735,22.389999,7.52,22.667809,14.894286,7.38,37.388546,51.659313,41.495403,13.609919,31.727619,35.993202,8.72,94.279999,13.782504,25.575459,35.630775,742.150024,55.465755,27.664505,24.141962,58.376778,62.937538,15.884844,123.0,27.794714,31.80769,51.950001,64.610001,27.735943,33.92569,19.08,91.173943,108.993256,81.932381,2.196197,64.0,30.190001,12.315935,19.906933,25.847954,13.309163,14.284155,26.76,52.475151,46.065605,14.75,27.933929,97.363724,94.730003,69.433685,44.781132,41.237419,20.100903,47.470001,39.689999,37.709999,29.494028,34.511318,87.311676,101.067818,21.405903,31.127934,38.549366,20.322716
2012-04-13,14.87,7.583204,77.50692,20.59,37.720001,40.302979,33.18,32.492775,41.536041,41.25,14.125861,36.759998,17.559999,10.02,89.019997,10.507786,7.73,57.896568,21.040417,16.253941,188.460007,64.260002,36.65662,11.849576,33.806019,151.380005,125.339996,32.740002,21.928295,11.51,39.16,36.465,9.406945,62.48,56.227177,27.775894,94.131958,12.966425,42.799404,52.567013,70.306,12.82,16.703951,67.699997,97.49559,19.212788,35.203934,10.665,36.662636,26.417986,24.110001,30.833977,48.009998,29.273813,45.85001,16.18,15.202021,87.125595,134.890045,56.98,10.06,19.545984,4.77,42.394215,29.994858,42.103054,122.120003,34.25,12.198836,6.85,16.347622,16.04056,20.83,27.5,310.281921,312.61261,34.046494,10.135661,30.543732,5.452744,20.870001,36.834999,46.066147,38.962276,15.149502,42.509998,94.802559,31.301455,47.169998,17.65,23.30966,56.786816,48.470001,182.186661,45.68,52.875896,30.436661,35.813835,24.895248,24.979465,23.385,14.985,40.176094,73.510002,34.473148,96.705086,30.030592,22.423857,94.164406,32.700001,33.774372,21.42,13.496854,26.408205,22.553787,22.07,7.37,22.322567,14.881429,7.24,36.648815,51.71376,40.52874,13.127824,31.415524,36.073124,8.48,94.349998,13.739541,25.264059,35.186317,735.179993,55.194286,27.643091,23.480997,56.95858,61.98238,15.884844,122.599998,27.799419,31.360979,52.139999,63.84,28.211702,33.563591,18.5,90.7146,109.013046,81.942131,2.167044,61.369999,29.85,11.916123,20.194586,25.14962,13.156346,13.919594,26.375,51.626488,46.267834,14.66,27.650381,95.495277,94.93,69.631416,44.639797,40.974644,19.916153,47.23,40.669998,36.169998,29.272537,34.36161,86.546219,100.427536,21.299486,30.427738,38.258354,19.736303
2012-04-16,14.79,7.863707,74.292572,20.57,37.900002,40.400051,32.849998,32.398815,41.69611,41.09,14.116484,36.73,17.469999,10.01,88.669998,10.561214,7.7,58.487995,20.908089,16.184996,185.5,64.150002,37.145973,11.696925,33.597462,147.660004,125.779999,32.73,21.838116,11.49,39.080002,36.619999,9.385631,62.93,56.823376,28.095718,94.106079,13.085099,42.576427,52.831367,70.762108,13.03,16.60297,67.889999,97.467743,19.353033,35.213081,10.525,36.116173,26.515074,23.889999,30.590731,48.285,29.264528,46.033443,15.21,14.941077,87.141037,133.485764,56.799999,9.91,19.688986,4.67,42.110546,29.429096,41.637066,122.040001,34.369999,12.277141,6.88,16.272247,16.015425,20.82,27.049999,301.076782,303.338348,33.803894,9.963383,30.189161,5.549175,20.6,36.880001,45.842346,38.827065,15.185979,42.195,94.775497,31.373589,44.970001,17.35,23.575203,56.758595,47.810001,180.363327,44.75,53.735134,30.464384,35.786678,24.997444,24.979465,23.485001,15.025,40.147514,73.400002,34.473148,96.687263,29.938343,22.561941,89.651154,33.029999,34.776913,21.126667,13.612898,26.639629,22.661341,22.1,7.26,22.195374,14.45,7.21,36.338303,50.778961,40.936695,12.970215,31.953396,35.55365,8.29,94.760002,13.678488,25.354202,35.441471,702.0,55.983261,27.700199,23.591158,56.599739,61.289417,15.884844,122.540001,27.874737,31.187765,52.259998,64.32,27.287628,33.511856,18.280001,91.701706,109.003143,81.942131,2.108737,61.860001,29.9,11.907431,21.02804,24.920029,13.229116,13.737314,26.584999,51.734646,46.093826,14.15,27.66757,94.984024,93.150002,69.631416,43.986046,40.641804,20.130463,47.040001,40.580002,35.490002,29.50289,34.845951,86.694359,98.738808,21.602356,30.488258,38.423264,19.995855
2012-04-17,15.01,7.91207,78.079346,20.889999,38.049999,40.982491,33.84,33.005291,42.34404,41.799999,14.224375,37.630001,17.68,10.14,89.709999,10.7126,7.94,59.450134,21.305075,16.150522,188.389999,65.080002,37.213737,11.706467,34.22316,147.490005,128.419998,33.43,22.141424,11.78,39.584999,36.900002,9.518253,64.330002,57.963181,28.390947,94.209732,13.225755,42.500587,54.084595,71.405525,13.15,16.897503,68.790001,97.49559,19.668568,35.871784,10.685,36.886185,26.780787,24.02,30.970196,49.105,29.496569,46.525375,15.28,15.185185,87.364838,136.797089,58.849998,10.11,20.100105,4.75,42.650425,29.40081,42.292912,123.75,35.014999,12.494666,7.08,16.565367,16.241587,22.959999,27.549999,302.815491,305.090088,34.326977,10.116519,30.889866,5.566709,21.059999,37.610001,45.767746,39.443729,15.213342,43.325001,94.6763,31.465376,44.0,17.969999,23.624989,57.916149,49.380001,181.843338,45.029999,53.62183,31.074226,36.330135,25.288708,24.979465,23.834999,15.11,40.747585,74.910004,35.027531,96.642593,30.508591,23.102274,90.206764,34.436668,34.474258,21.26,13.75572,26.948196,23.108112,22.67,7.32,22.513357,15.288571,7.24,36.931923,52.494278,41.566357,12.998029,32.252213,38.111038,8.5,95.540001,14.137527,25.550877,35.836555,715.369995,56.331081,27.73592,24.065697,57.437012,62.534878,15.884844,123.449997,28.100662,31.278929,52.599998,65.209999,26.834742,33.986034,18.82,93.363136,109.003143,81.942131,2.176762,63.610001,30.040001,12.06388,20.570747,25.733156,13.396479,13.720743,27.700001,52.832912,46.620567,14.63,28.165926,96.006561,94.459999,69.557251,44.551441,41.298737,20.374334,47.689999,41.889999,36.419998,31.071056,34.793118,88.052429,99.859276,21.700592,30.721655,39.199303,20.351559
2012-04-18,15.49,7.931413,77.905197,20.77,38.0,40.850113,33.389999,32.791737,41.642754,41.43,14.31821,38.41,17.309999,10.0,90.360001,10.552314,7.97,59.273605,21.260965,15.866125,191.070007,66.080002,37.108334,11.687385,33.987392,147.919998,126.540001,33.049999,21.985674,11.75,39.439999,37.189999,9.473258,64.0,58.62077,28.194132,94.106079,13.12466,42.222996,53.154465,71.731354,13.3,16.880667,72.120003,97.467743,19.466972,36.045609,10.525,36.101273,26.65304,24.059999,29.919369,49.27,29.329504,46.408646,15.07,15.096802,87.349403,136.710434,58.380001,9.97,19.688986,4.63,42.54063,29.693119,41.844177,124.209999,34.610001,12.320649,6.9,16.439747,16.141073,21.360001,27.66,301.762329,304.029022,34.243603,10.288798,30.670364,5.610542,20.940001,37.389999,45.711784,39.272266,15.122139,43.845001,94.865677,31.583401,44.509998,17.83,23.193483,57.812645,49.290001,194.839996,44.77,53.074173,31.009548,36.336926,25.298927,24.979465,23.809999,15.01,40.042747,74.779999,34.953606,96.597992,30.37442,22.958191,88.276711,33.049999,34.162148,21.389999,13.925325,26.691059,23.240494,22.51,7.21,22.449757,15.28,7.27,36.63055,54.173302,41.282562,12.858962,32.338535,38.051098,8.3,96.919998,13.958885,25.378786,35.13694,732.219971,56.169914,27.664505,23.94706,57.231949,62.375702,15.884844,124.089996,28.401917,30.832216,52.040001,64.18,27.598701,33.908447,18.5,94.74115,108.993256,81.961494,2.205914,62.919998,29.690001,12.06388,21.359943,26.048845,13.214561,13.240186,27.555,51.950977,46.869801,14.38,28.114376,95.727684,95.559998,69.623192,44.931313,41.412594,20.21175,48.0,42.709999,35.560001,31.46088,36.598377,87.188232,104.269188,21.585987,30.574697,39.102287,20.351559
2012-04-19,15.4,9.198506,75.228706,20.700001,38.540001,40.638325,32.900002,32.697781,41.635132,40.580002,14.402656,37.860001,17.23,10.0,90.970001,10.570118,7.97,59.255947,21.163923,15.805797,191.100006,66.099998,37.680504,11.687385,32.38232,144.740005,125.949997,34.209999,21.747946,11.56,39.294998,37.035,9.267214,63.860001,57.989487,28.177729,94.157906,12.957632,42.086487,52.880318,70.957573,13.185,16.754438,70.760002,97.38414,18.897247,35.880936,10.555,35.718746,26.515074,23.9,30.590731,49.209999,29.478001,46.225208,14.76,17.095959,87.357124,135.878235,58.57,9.88,19.688986,4.68,41.85434,29.749691,40.989849,133.979996,34.365002,11.946506,6.8,16.121502,15.822776,21.4,27.48,297.713654,299.949951,33.97068,10.690777,30.206051,5.654375,20.68,37.07,44.891186,39.852654,15.16774,44.09,94.9739,30.980188,44.060001,18.879999,22.977732,57.313843,50.099998,193.073334,44.27,52.290489,30.584507,36.255413,25.166071,24.979465,23.690001,15.02,39.471252,72.959999,36.450432,96.606903,29.988661,22.934172,89.134521,32.400002,34.493187,21.053333,13.782498,26.579632,22.950918,22.09,7.37,22.440674,15.298572,7.36,36.22871,53.283867,41.202744,12.664269,31.481928,38.840294,8.29,95.989998,13.438792,25.214899,34.988785,717.179993,56.118999,27.628798,23.94706,53.447247,61.67337,15.656223,125.989998,28.204216,31.105715,51.860001,64.010002,26.903358,33.736023,19.32,93.38269,108.993256,81.971245,2.176762,62.549999,29.59,11.403322,21.219807,24.786098,13.170902,13.48875,27.41,51.38522,46.502979,14.15,28.045633,93.031914,94.489998,69.705605,45.090343,41.395088,20.470406,47.619999,41.950001,36.66,31.567207,37.029869,88.077148,103.684944,21.536871,30.289442,38.539669,20.120834
2012-04-20,15.6,9.034074,73.376923,21.4,38.59,40.788345,33.060001,32.296322,41.940041,40.419998,14.365123,37.400002,17.559999,10.62,91.760002,10.481073,7.76,60.43877,21.437407,15.891974,189.979996,66.120003,37.334194,11.639681,31.085577,144.910004,127.230003,34.939999,21.772541,11.52,39.549999,37.25,9.343,64.050003,58.322647,28.399153,94.270203,12.944448,41.417557,53.712543,71.332253,13.28,16.754438,71.0,97.412018,18.941072,35.908379,10.585,35.57468,26.806335,24.094999,30.795057,49.775002,29.542974,46.642105,14.93,16.957071,87.681229,132.185501,57.880001,10.48,19.599609,4.83,38.395447,30.117439,41.602558,131.630005,34.459999,12.137926,6.79,16.205254,15.923292,20.65,27.1,296.104126,298.328339,33.765991,10.757774,30.324238,5.742039,20.6,37.215,44.229095,40.221989,13.817876,43.220001,94.982887,31.294907,44.360001,19.43,22.903051,53.878773,50.130001,192.190002,44.029999,52.885338,30.84322,35.752708,25.355135,25.50308,23.865,15.2,38.471127,73.699997,35.942257,96.65152,29.586124,23.138296,88.198723,33.0,34.436428,21.17,13.568264,27.788183,22.479317,21.84,7.61,22.749577,15.158571,7.51,35.379395,53.129585,41.078583,12.413953,31.72098,39.599514,8.07,96.449997,12.94583,25.206703,34.750099,710.169983,56.526211,27.550251,23.862328,53.182404,61.50481,15.656223,126.379997,28.255997,31.269812,51.98,64.209999,27.063475,34.089504,19.52,96.187576,108.983376,81.971245,2.167044,63.23,29.610001,11.203417,21.544334,23.322468,13.200006,13.323041,27.045,51.485046,46.775749,14.04,27.899565,94.509941,95.349998,69.730293,45.337692,41.412594,20.463015,47.970001,41.970001,36.580002,31.832996,36.492706,89.237679,103.236763,21.905231,29.736208,38.539669,19.745907
2012-04-23,15.33,8.734227,73.212997,22.23,38.5,40.302979,32.619999,31.792349,41.574162,39.029999,14.412038,38.099998,17.34,10.66,91.940002,10.311879,7.39,60.279884,21.90497,15.779935,188.240005,65.0,36.272659,11.792332,30.133427,139.660004,125.849998,34.900002,21.682367,11.35,38.715,36.689999,9.141692,60.759998,57.454662,28.054722,94.218407,12.764235,41.243114,52.831367,70.550339,13.11,16.560898,70.599998,97.49559,18.835894,35.450947,10.47,35.65416,26.336229,23.764999,30.279375,49.445,29.190285,46.283577,14.87,16.68771,87.457436,131.188583,56.970001,10.27,19.367239,4.8,37.471256,29.59882,40.014732,130.850006,34.5,12.01611,6.67,16.146626,15.898157,19.25,26.42,296.869141,299.099091,33.470329,10.786487,28.737114,5.636841,20.4,36.645,42.998184,40.080193,13.644584,42.580002,95.172279,31.596508,43.900002,18.559999,22.77858,53.408207,47.77,189.146667,43.66,52.347149,30.639946,35.250008,24.956566,25.50308,23.51,14.975,38.004414,73.82,35.581902,96.624763,29.099737,22.80809,86.385612,31.643333,33.812202,21.036667,13.487926,27.531044,22.338671,21.559999,7.38,22.731405,14.548572,7.31,35.3246,53.238495,40.626293,12.265615,31.707701,38.200947,7.97,95.349998,12.545586,25.059198,34.527874,699.0,56.144451,27.585947,23.523365,52.592918,60.942951,15.656223,126.300003,28.100662,30.248758,51.599998,64.379997,26.788996,33.425644,19.440001,94.457733,108.983376,81.9907,2.079584,62.419998,29.200001,11.125193,21.625471,22.298882,13.149076,13.157331,26.15,50.761181,46.752239,13.94,27.401201,92.734459,93.529999,69.705605,44.657455,40.633049,20.470406,48.139999,42.32,36.669998,31.363434,36.47509,89.188271,100.243454,21.692398,29.321281,38.093449,20.005472
2012-04-24,15.43,9.005057,71.750534,22.790001,38.740002,40.505939,32.400002,31.997356,41.718971,38.709999,14.426118,37.740002,17.58,11.19,88.900002,10.231733,7.31,60.580002,22.107874,15.840262,190.330002,63.970001,36.370533,11.868658,29.634678,135.830002,127.739998,34.639999,21.567604,11.28,38.674999,36.130001,9.11801,59.799999,57.717693,28.440157,94.261589,12.900494,41.344738,52.958649,70.395584,13.11,16.342104,70.080002,97.5513,19.116375,35.606472,10.545,35.96217,26.31068,23.950001,30.133425,48.375,29.208841,46.625435,14.88,16.540403,87.550026,128.033295,57.220001,10.41,19.68005,4.78,37.745766,29.740261,39.945686,129.279999,34.525002,12.137926,6.6,16.372747,16.107567,18.639999,25.74,298.692291,300.935944,33.735664,10.709921,29.657312,5.733271,20.33,37.099998,42.457317,40.123066,13.763155,42.744999,94.92878,31.635853,43.5,18.77,22.662399,52.975315,46.549999,186.703339,43.52,52.545422,30.639946,35.07338,24.80838,24.845995,23.405001,14.815,38.099655,70.18,35.480278,96.633675,28.990713,23.030233,85.849464,32.086666,34.095943,20.956667,13.139793,27.359621,22.115286,21.940001,7.38,23.013046,12.525714,7.49,35.3246,52.766556,41.167267,11.885503,31.90691,37.881271,7.89,95.0,12.432521,24.985447,34.758327,685.01001,56.424412,27.628798,23.94706,52.849224,60.615211,15.605419,122.540001,27.921801,30.32169,51.529999,64.029999,26.555689,33.718773,19.299999,94.105896,108.983376,81.961494,2.128173,63.599998,29.059999,11.099119,22.008999,22.729361,11.650064,13.190473,26.200001,51.543285,45.585896,13.73,26.945803,92.957542,87.150002,69.68087,44.781132,40.405312,20.514744,47.77,41.259998,36.59,31.22168,36.492706,89.385826,99.811272,21.8643,28.984167,38.782169,19.284473
2012-04-25,15.5,9.285559,78.117775,23.620001,39.07,40.982491,33.130001,32.313404,42.161098,39.27,14.435497,38.75,17.9,11.55,90.459999,10.365312,7.39,61.957024,20.114103,16.004011,194.419998,65.620003,37.258911,11.992687,31.720346,134.820007,129.289993,35.48,21.706957,11.67,38.955002,36.380001,9.366684,59.869999,53.403996,29.006008,94.192474,13.032355,41.431198,54.104176,71.087875,13.225,16.401012,71.800003,97.412018,19.423151,35.661362,10.49,35.823071,26.678589,24.165001,30.785326,49.419998,29.589386,46.967281,15.01,16.776094,87.827843,129.567566,56.82,10.67,20.225227,4.85,37.416344,30.475754,40.705086,130.720001,34.66,12.451161,6.7,16.431374,16.141073,18.299999,26.440001,302.889984,305.165161,34.622646,11.102331,30.079414,5.83847,21.02,37.82,43.790817,40.838665,14.00029,43.125,94.811577,32.422649,44.279999,19.4,23.118801,54.019936,48.060001,191.833328,45.380001,52.894787,31.231308,36.139915,24.982115,24.845995,23.555,15.235,38.737823,71.93,36.053131,96.597992,29.275845,23.258369,89.26123,33.5,33.47171,21.176666,13.354028,27.599611,22.611704,22.200001,7.59,22.822256,12.335714,7.71,35.854271,54.118835,41.60183,12.126551,32.345173,40.478619,8.12,96.620003,12.701615,25.321426,35.046413,724.549988,56.560146,27.707354,24.336859,54.045277,62.225868,15.605419,127.110001,28.472517,30.175825,52.490002,64.519997,27.219007,34.123989,19.860001,94.848663,108.983376,81.980949,2.147608,64.980003,29.469999,11.064351,22.879326,24.126032,11.853812,13.157331,27.030001,52.566662,45.849266,14.15,27.469942,93.69191,89.129997,69.689102,45.487877,41.106037,20.529526,48.470001,41.75,37.669998,31.274836,37.98975,91.064873,103.164711,22.04439,29.675707,39.57761,19.409447
2012-04-26,15.53,9.479008,77.823235,24.4,39.150002,41.176632,33.259998,32.783195,42.366917,40.189999,14.496482,33.150002,17.65,11.63,89.379997,10.632456,7.45,62.486618,22.16963,16.090195,195.990005,67.0,38.802261,12.173963,31.7929,133.210007,130.800003,35.299999,21.870907,11.88,36.459999,36.91,9.539571,58.709999,51.931015,29.309435,94.322044,13.291684,41.561661,54.99514,71.739479,13.265,16.493572,72.809998,97.43985,19.624741,35.816895,10.745,36.463921,27.271334,24.525,30.950735,49.965,29.904957,47.342491,15.93,17.276936,87.86644,146.739822,56.400002,10.67,20.377159,4.81,36.903915,30.768068,40.739597,133.410004,35.035,12.503366,6.74,16.665867,16.425867,18.309999,25.98,305.746429,308.04303,35.843193,11.418172,30.805439,5.86477,21.16,38.215,43.613636,41.168438,14.018533,43.415001,95.127182,32.455441,44.77,21.93,23.417543,54.208157,47.75,192.213333,45.200001,52.299938,31.563946,37.437424,25.365355,24.845995,23.905001,16.74,39.737946,73.419998,36.746105,96.66938,29.653215,23.414467,90.138565,33.82,33.121769,21.793333,13.702161,27.522472,22.835087,22.129999,7.58,22.776831,12.152857,7.82,35.991268,54.835835,41.832401,12.135821,30.220261,41.447628,8.3,102.639999,12.893823,25.493511,35.49086,733.27002,56.305641,27.714499,24.735132,54.600609,62.591072,15.605419,138.600006,28.792595,30.367277,53.349998,65.709999,27.749664,34.313656,19.52,96.373276,108.983376,81.9907,2.137891,65.330002,30.25,11.394629,22.93096,24.393883,11.984794,11.732229,27.115,52.749702,45.863377,14.25,27.59952,94.286842,89.529999,69.886848,45.903088,41.552742,20.721664,49.23,42.029999,37.52,31.354568,38.835144,92.151344,107.350548,22.060762,31.681164,39.664902,19.630554
2012-04-27,15.57,9.972301,77.221336,24.620001,39.240002,41.326656,33.580002,33.287163,42.54985,39.630001,14.548091,33.18,17.879999,11.67,90.559998,10.7126,7.33,63.23695,22.981247,16.237173,226.850006,67.330002,38.471004,12.240746,31.375765,134.440002,133.160004,35.060001,21.756145,11.86,36.689999,38.755001,9.387997,58.990002,51.746895,29.358639,94.365257,13.309266,40.709183,51.999146,72.236305,13.315,16.813349,73.169998,97.347,19.624741,36.063904,10.83,36.752056,28.048033,25.195,31.281553,50.974998,29.849262,47.425877,15.32,17.352694,87.93589,146.653122,56.0,10.73,20.627409,4.8,36.510456,38.009823,41.153809,136.110001,35.334999,12.520771,6.72,16.640738,16.400736,18.35,26.219999,305.502991,307.797791,35.486889,10.834342,31.274395,5.899835,21.23,38.645,45.7491,41.564156,14.036775,44.099998,95.226372,32.258732,44.48,22.940001,23.550308,54.565788,49.02,195.273331,51.720001,52.554863,31.730261,35.521736,25.549311,25.554415,24.0,16.969999,40.071323,74.709999,36.524349,96.705086,29.695145,23.65461,92.458542,34.593334,32.866405,21.843334,13.291547,27.411045,24.70492,22.08,7.64,22.840429,11.962857,7.87,35.644241,54.454651,42.196011,12.033836,29.934725,45.11388,8.33,105.980003,12.844075,25.518099,35.992928,762.130005,56.076588,27.778774,23.464056,54.831264,62.965645,15.605419,140.009995,29.286819,30.823099,53.619999,66.559998,26.272064,34.399883,19.860001,95.171158,108.993256,81.971245,2.147608,65.699997,30.32,11.316405,21.817234,26.603683,11.99207,11.616234,27.67,52.608265,46.785152,14.3,27.789558,95.802048,89.620003,70.002205,45.593895,41.491436,20.640373,49.43,41.700001,38.619999,31.602631,33.401745,90.91674,108.07885,22.158991,31.551498,40.091728,19.851658
2012-04-30,15.54,9.923938,74.785599,24.33,39.279999,41.176632,33.549999,33.2957,42.397396,39.369999,14.655995,32.59,17.299999,11.39,90.32,10.676978,7.36,62.769104,23.466459,16.245821,231.899994,67.07,38.838905,12.288451,31.266939,132.699997,134.009995,34.700001,21.657776,11.67,36.465,40.555,9.532464,58.130001,52.378178,29.235628,94.41716,13.340034,40.320873,51.499813,71.82093,13.205,16.964819,72.889999,97.365562,19.537096,35.83519,10.835,36.42915,27.812979,24.844999,31.106413,50.830002,29.700758,47.267437,15.38,17.264309,88.182831,142.336273,55.790001,10.63,20.350351,4.8,36.601952,40.216316,40.547604,133.929993,35.145,12.381556,6.68,16.615618,16.425867,18.4,26.120001,300.470734,302.727722,35.729488,10.508927,31.325542,5.86477,19.120001,38.369999,44.900505,41.349804,13.836119,43.965,95.307549,31.793207,44.529999,22.66,23.566904,54.556377,48.400002,192.733337,51.029999,52.224396,31.379143,35.413044,25.452223,25.554415,23.965,16.725,39.690315,74.139999,36.117813,96.65152,29.661604,23.936787,94.30088,33.823334,32.45026,21.666666,13.398661,27.445339,24.473255,21.690001,7.43,22.322567,11.448571,7.63,35.461586,54.745071,42.178265,12.05238,29.529663,44.934063,8.26,105.5,12.660911,25.386986,35.350929,760.820007,55.991749,27.807331,23.447109,54.532249,62.51614,15.605419,135.259995,28.947926,30.695469,53.790001,65.690002,26.244614,34.330898,19.77,95.347076,108.983376,81.9907,2.196197,64.089996,30.01,11.10781,22.880947,25.962746,12.035731,12.096791,27.07,52.516735,46.28194,14.11,27.590881,93.366562,88.18,70.017929,44.745796,40.633049,20.559086,48.950001,41.110001,38.48,31.062201,34.176693,90.027794,106.766281,22.150806,31.447781,39.829823,19.601711
