date,AAXJ,ACWI,ACWX,AIA,AMRN,ANCX,ANIP,ARRY,BBH,BLDP,CALD,CIU,CRED,CSJ,DVY,EMB,FEX,FMBH,FNX,FOLD,FRBK,FTA,FTC,FTCS,FYX,GDEN,IBB,IEF,IEI,IFGL,IGF,IGOV,IJT,IMMU,INDY,INSY,IUSG,IUSV,LGND,MB,MBB,NYNY,OMER,OSTK,PDP,PEY,PFF,PHO,PID,PKW,PNQI,PRFZ,PRTK,QCRH,QQEW,QQQ,QTEC,RDNT,RILY,SCMP,SCZ,SHV,SHY,SOXX,STAA,TLT,USAT,VCIT,VCLT,VGIT,VGLT,VGSH,VMBS,VNDA,WINA
2010-11-10,57.332397,39.349632,36.811279,39.806374,3.27,4.940789,56.880001,3.42,29.762442,1.72,4.92,88.617561,83.71167,94.91922,38.48674,80.590744,24.28903,15.647282,29.241531,4.24,2.16,22.676197,26.023869,20.005695,26.962517,4.164503,28.986235,85.943138,108.340088,21.631781,28.090406,47.238453,63.964432,3.44,31.376844,5.286667,20.165245,21.723598,9.84,0.54554,91.089073,14.25,8.0,13.87,21.9627,6.689119,25.895882,17.308613,12.140109,22.094513,35.431309,55.369339,17.603384,8.420845,21.912373,49.655392,23.581459,2.55,7.336645,3.48,33.552368,108.901375,80.943634,48.371403,5.53,78.758186,1.13,63.763107,56.721432,55.645596,50.60387,58.055599,44.165249,7.85,28.017694
2010-11-11,56.840359,39.161724,36.503132,39.532677,3.4,4.956475,57.240002,3.36,29.822021,1.6,4.86,88.576622,83.523491,94.846947,38.447227,80.425163,24.298172,15.647282,29.166096,4.3,2.11,22.649561,26.042839,19.970259,26.867176,3.990256,29.085133,85.847595,108.175667,21.359142,27.825624,46.795635,63.712612,3.53,30.864853,5.49,20.116383,21.652161,9.54,0.55479,91.055794,13.95,8.26,14.3,22.040239,6.666051,25.869793,17.279957,12.045818,22.1038,35.341354,55.305153,17.778542,8.143026,21.79854,49.341118,23.319338,2.59,7.336645,3.44,33.118851,108.891495,80.818794,47.837917,5.41,78.717323,1.15,63.569176,56.56229,55.44556,50.725536,57.998329,44.208141,7.79,27.614119
2010-11-12,55.601448,38.760288,36.045067,38.694473,3.46,4.964316,55.080002,3.3,29.446676,1.57,4.88,88.150833,82.919655,94.629959,38.052254,79.777267,23.969078,15.647282,28.694611,4.45,2.1,22.400955,25.644367,19.739895,26.438135,4.025105,28.729109,85.13546,107.664124,21.133051,27.638721,46.795635,62.789421,3.42,29.782887,5.49,19.840998,21.411409,9.54,0.55479,90.922768,14.25,8.17,14.23,21.642857,6.596856,25.817602,16.974287,11.904379,21.769461,34.751667,54.305782,17.428226,8.334626,21.532938,48.536942,23.057217,2.65,7.336645,3.45,32.898006,108.901375,80.818794,47.819515,5.22,78.292404,1.12,63.057129,56.251228,55.323795,50.328075,57.902924,44.1824,7.7,27.408052
2010-11-15,55.496002,38.72612,36.028412,38.643147,3.6,4.956475,53.639999,3.32,29.643284,1.6,4.89,87.553032,82.307999,94.548676,38.170746,79.057419,23.9508,15.647282,28.788906,4.23,2.12,22.374319,25.59693,19.722176,26.428598,4.007681,28.903826,84.041191,106.90593,21.093151,27.630928,46.527256,62.780056,3.4,29.792549,5.49,19.787703,21.414055,9.6,0.54554,90.706604,14.85,8.04,14.07,21.662241,6.626167,25.817602,17.012495,11.904379,21.834465,34.301903,54.269104,17.807734,8.334626,21.494991,48.352074,22.954243,2.8,7.336645,3.45,32.816208,108.901375,80.770805,47.460808,5.14,76.658051,1.06,62.196022,55.346985,54.749771,49.435917,57.950619,44.11375,8.66,28.026274
2010-11-16,54.107727,37.906166,35.212234,37.830601,3.8,4.956475,52.560001,3.23,29.259008,1.56,4.78,87.561218,82.598114,94.548676,37.641479,78.517494,23.548565,15.647282,28.289129,4.21,2.15,22.028057,25.141537,19.341198,25.990034,3.990256,28.617025,84.666489,107.17083,20.634312,27.054636,46.048641,61.660995,3.41,28.623642,5.286667,19.485662,21.083344,9.48,0.54554,90.706604,15.3,8.08,13.39,21.187319,6.533602,25.647966,16.697268,11.692224,21.351528,33.462345,53.049686,17.399031,8.440008,21.181959,47.557137,22.523617,2.9,9.170807,3.4,32.104599,108.901375,80.809235,46.780174,4.97,78.56205,1.0,62.389954,56.258488,54.923714,50.319996,57.941074,43.984985,8.23,27.923239
2010-11-17,53.931999,37.991566,35.387127,37.984558,3.67,4.980001,52.200001,3.15,29.321566,1.55,4.85,87.643105,82.731461,94.548676,37.696777,79.050179,23.630844,15.647282,28.48715,4.08,2.08,22.081324,25.236412,19.429802,26.028164,3.903133,28.669771,84.423317,107.125137,20.680862,27.225967,46.111279,61.819542,3.36,28.923117,4.88,19.516756,21.078049,9.24,0.54554,90.914452,18.0,8.07,13.29,21.303623,6.525887,25.628384,16.735477,11.755083,21.462976,33.962082,53.416424,17.57419,8.440008,21.267334,47.695789,22.635954,2.95,10.087887,3.46,32.268181,108.911224,80.857216,46.743374,5.22,78.128983,1.1,62.545113,56.164413,54.967201,50.287548,57.931549,44.08799,8.33,28.455597
2010-11-18,55.074253,38.828617,36.169994,38.703018,3.75,5.019214,53.279999,3.23,29.673077,1.52,4.86,87.610359,82.856911,94.792679,38.123352,79.338158,23.9508,15.647282,28.8832,4.18,2.2,22.329926,25.682316,19.607002,26.514408,3.972831,29.114803,84.223557,106.924156,20.940214,27.607569,46.133644,62.873348,3.4,29.49308,4.88,19.827675,21.371723,9.12,0.55479,90.914452,23.1,8.23,13.61,21.65255,6.595311,25.752354,17.012495,11.975098,21.67658,34.581753,54.342442,17.45742,8.459166,21.580368,48.462997,23.075943,2.91,11.004967,3.41,33.028881,108.901375,80.866806,47.589577,5.21,78.447647,1.13,62.568409,56.222286,54.888935,50.10099,57.912479,44.225296,8.91,29.091
2010-11-19,55.030312,38.89695,36.236618,38.566166,3.72,5.09764,54.0,3.2,29.744566,1.53,4.9,87.684059,82.911835,94.675201,38.115448,78.870239,24.087919,15.647282,29.015219,4.18,2.23,22.392075,25.843601,19.686737,26.600218,4.025105,29.147766,84.39724,106.878487,20.787262,27.630928,46.455692,63.097153,3.23,28.903797,4.676667,19.929832,21.392891,9.07,0.54554,91.039169,20.700001,8.29,13.86,21.81732,6.579884,25.771912,17.098457,12.030105,21.71373,34.461819,54.626675,17.661768,8.382526,21.694193,48.499966,23.169556,2.91,11.004967,3.49,33.143394,108.92112,80.818794,48.32542,5.34,78.929771,1.09,62.490807,56.612938,54.741066,50.409218,57.922001,44.285378,8.97,29.01372
2010-11-22,55.162117,38.717579,35.978443,38.60038,3.61,5.019214,53.279999,3.13,29.616476,1.49,4.96,87.905144,83.186295,94.855927,38.17865,79.230156,24.151909,15.647282,29.232098,4.16,2.19,22.374319,25.985918,19.624722,26.733692,3.885708,29.322477,84.848877,107.344376,20.54122,27.48296,46.361767,63.731297,3.14,29.212927,5.286667,19.992014,21.337326,8.27,0.54554,91.172188,17.25,8.3,13.77,22.049929,6.587596,25.621866,17.117565,11.967241,21.87162,35.001534,54.874237,18.070471,8.325046,21.751118,48.906677,23.375507,2.85,10.087887,3.49,33.037056,108.930969,80.89563,48.941666,5.28,79.264809,1.11,62.9408,56.887825,54.932411,50.652538,57.969719,44.36261,8.46,28.67885
2010-11-23,53.659611,37.803665,34.937401,37.231876,3.52,5.09764,52.560001,3.11,29.124954,1.41,4.78,88.044403,83.335274,94.846947,37.799465,78.510307,23.813673,15.647282,28.873768,4.25,2.14,22.134596,25.625401,19.367777,26.523943,3.833434,29.012606,85.022537,107.490555,20.069084,26.758701,45.972618,63.274326,3.15,28.420773,4.676667,19.734398,21.017204,8.27,0.54554,91.288605,16.65,8.22,13.5,21.768852,6.533602,25.55662,16.926521,11.692224,21.658007,34.331886,54.259933,18.216436,8.143026,21.447565,48.130238,23.001053,2.83,10.087887,3.29,32.006435,108.891495,80.943634,48.582954,5.2,79.657051,1.06,62.925266,56.94569,55.149849,50.928326,57.998329,44.388371,8.15,28.567225
2010-11-24,54.626125,38.316143,35.478733,38.095749,3.64,5.050583,53.639999,3.14,29.533068,1.52,4.78,87.577606,82.590286,94.611908,38.257648,78.301514,24.197618,14.59003,29.505558,4.28,2.13,22.445349,26.175665,19.553839,27.162729,3.850858,29.457642,84.110695,106.814545,20.361677,27.054636,45.619274,64.729156,3.18,28.671946,5.083333,20.076412,21.324097,8.52,0.54554,91.005898,16.200001,8.32,13.98,22.195318,6.618454,25.647966,17.308613,11.841517,21.899479,35.171444,55.360172,18.975454,7.893944,21.893404,49.100788,23.487843,2.67,12.105464,3.3,32.464485,108.901375,80.799637,49.806259,5.35,78.235146,1.12,62.529591,56.461021,54.836746,50.174004,57.912479,44.268223,8.25,28.575808
2010-11-26,53.510242,37.965946,34.95406,37.445705,3.55,5.019214,50.400002,3.15,29.401999,1.47,4.75,87.626732,82.974586,94.738457,38.060173,78.10717,24.087919,14.420873,29.373545,4.35,2.14,22.276653,26.004889,19.385496,27.048319,3.885708,29.34556,84.475418,107.015518,20.115629,26.719763,45.109341,64.384087,3.2,27.99572,5.286667,19.965366,21.160069,8.41,0.53629,91.072426,15.9,8.31,14.22,22.137163,6.579884,25.65449,17.203539,11.723656,21.899479,35.231411,55.231823,18.654331,7.932265,21.817513,48.777267,23.356787,2.75,12.105464,3.35,32.194569,108.901375,80.857216,49.493542,5.32,79.321991,1.13,62.692497,56.663586,54.836746,50.538994,57.931549,44.208141,8.19,28.498528
2010-11-29,53.870487,37.752419,34.679218,37.693745,5.85,5.019214,54.0,3.22,29.145811,1.47,4.7,87.585754,83.100029,94.729424,37.941669,77.891167,24.014786,14.420873,29.269819,4.27,2.05,22.241144,25.93848,19.314623,27.029249,3.833434,29.104912,84.657784,107.070313,20.135582,26.649677,44.747051,64.262856,3.19,28.237226,5.286667,19.912066,21.165358,8.37,0.53629,91.005898,16.200001,8.3,15.37,22.040239,6.579884,25.576189,17.041145,11.621505,21.788033,35.181438,55.231823,18.654331,7.664024,21.684713,48.740295,23.235085,2.56,12.105464,3.32,31.973717,108.881607,80.847618,49.419952,5.42,80.000298,1.07,62.793396,57.003567,54.967201,50.993198,57.941074,44.242455,8.19,28.412674
2010-11-30,53.492672,37.453468,34.379402,37.633877,5.83,5.136854,52.919998,3.21,28.862804,1.32,4.82,87.659523,83.045151,94.711365,37.728374,77.459274,23.905088,15.182092,29.052935,4.15,2.09,22.125717,25.853092,19.314623,26.838572,3.78116,28.811522,84.805428,107.262161,19.942738,26.38489,44.675468,63.81522,3.15,28.20825,5.286667,19.78326,21.02249,8.44,0.54554,90.889519,15.45,8.11,15.42,21.943317,6.533602,25.5501,16.916965,11.495779,21.667295,34.541779,54.855892,18.800297,7.664024,21.466537,48.148716,22.972969,2.57,12.105464,3.45,31.679255,108.911224,80.905243,48.794502,5.35,80.417,1.07,62.805038,57.021027,54.975903,51.098145,58.01461,44.201206,8.06,27.605536
2010-12-01,54.977604,38.418633,35.337162,38.608929,5.48,5.09764,52.200001,3.24,29.276876,1.38,4.92,87.274696,82.479111,94.623489,38.423542,77.776634,24.407869,15.182092,29.665861,4.09,2.04,22.525261,26.422342,19.660156,27.401083,3.798584,29.147766,83.690186,106.553169,20.43482,26.992334,44.797379,65.186096,3.16,29.280546,5.286667,20.227421,21.469614,8.42,0.55479,90.41481,15.45,8.28,15.7,22.350388,6.633882,25.626251,17.299061,11.723656,22.00164,35.041515,55.983643,19.004648,7.664024,21.978769,49.165485,23.618902,2.58,13.022544,3.34,32.513569,108.890511,80.784142,50.266155,5.51,78.629417,1.02,62.330204,56.723038,54.644833,50.325275,57.928677,43.943279,8.25,28.558632
2010-12-02,56.014412,39.076309,36.011757,39.199104,5.49,5.136854,53.279999,3.23,29.592644,1.36,4.9,87.085609,82.368904,94.650642,38.731628,78.282715,24.727829,15.182092,30.014765,4.12,2.02,22.844893,26.754395,19.934816,27.620365,3.816009,29.315886,83.481277,106.306145,20.707464,27.241543,45.164913,65.717659,3.26,29.657301,4.676667,20.44063,21.784447,8.5,0.55479,90.52581,16.5,8.19,15.67,22.55393,6.633882,25.632824,17.490107,11.904379,22.122374,35.121468,56.625431,19.03384,7.711924,22.282318,49.664635,23.993361,2.62,13.022544,3.5,33.28244,108.910233,80.784142,51.259521,5.62,78.4244,1.0,62.306854,56.584957,54.453171,50.178844,57.928677,43.977669,8.21,28.498528
2010-12-03,55.970482,39.2813,36.278267,39.430038,5.54,5.09764,52.200001,3.2,29.533068,1.37,4.95,87.307602,82.321686,94.750313,38.763214,78.738205,24.800957,15.182092,30.231649,4.03,2.0,22.91592,26.906191,19.952532,27.801516,3.78116,29.464228,83.489952,106.516579,20.833811,27.506327,45.814796,66.174591,3.35,29.608999,5.286667,20.493929,21.855879,8.5,0.55479,90.542885,16.049999,8.18,15.81,22.679932,6.633882,25.665648,17.662043,11.982959,22.1038,35.441299,57.212231,19.179806,7.941844,22.40564,49.794041,24.133785,2.56,12.655712,3.6,33.666874,108.920135,80.889885,51.517052,5.7,77.809456,1.07,62.244549,56.112556,54.453171,49.869694,57.976398,43.926064,8.18,28.558632
2010-12-06,55.777168,39.221512,36.128353,39.216202,5.95,5.176064,51.48,3.26,29.324539,1.41,4.87,87.513115,82.825508,94.78653,38.723724,79.056282,24.782675,15.182092,30.231649,4.0,2.02,22.898169,26.868238,19.925955,27.982664,3.798584,29.319181,84.012329,106.919136,20.740717,27.358362,45.747578,66.612892,3.49,29.570362,5.286667,20.511694,21.837357,8.5,0.54554,90.807579,15.6,8.1,15.84,22.660545,6.626167,25.613117,17.786221,11.951527,22.150236,35.77113,57.505627,19.559315,8.152603,22.329748,49.775547,24.077616,2.51,12.655712,3.61,33.683239,108.930016,80.93792,51.489468,5.64,78.908234,1.04,62.439186,56.643135,54.801678,50.414787,58.052792,44.046444,8.15,28.438421
2010-12-07,55.689312,39.119022,36.095043,39.318848,5.87,5.19175,51.48,3.21,29.407949,1.44,4.66,87.011688,82.101242,94.541931,38.818512,78.702026,24.810102,15.182092,30.278801,3.87,2.05,22.942558,26.858753,19.987978,28.182878,3.728886,29.381813,82.619385,106.05912,20.740717,27.272696,45.474159,67.097855,3.51,29.464096,5.286667,20.50281,21.869106,8.6,0.55479,90.261139,16.200001,8.12,16.16,22.660545,6.626167,25.645956,17.929502,11.959382,22.13166,35.841091,57.753189,19.588507,7.941844,22.348719,49.803284,24.124424,2.5,12.472296,3.57,33.732315,108.930016,80.793785,51.43428,5.63,77.219017,1.01,61.909847,55.814602,54.191788,49.438522,57.928677,43.891674,8.1,28.507114
2010-12-08,55.3027,39.195889,36.161663,38.968166,5.95,5.285861,50.400002,3.18,29.44072,1.41,4.72,86.559395,81.699753,94.378922,38.850113,77.899582,24.828384,15.182092,30.288229,3.8,2.05,22.986948,26.849266,19.943674,28.125675,3.676611,29.464228,81.914146,105.391296,20.680862,27.288273,45.093197,66.957985,3.43,29.174286,5.286667,20.551664,21.951126,8.47,0.55479,89.970825,15.75,8.23,16.25,22.650852,6.687877,25.599995,17.939056,11.943669,22.113091,35.851086,57.78986,19.617701,7.798146,22.443581,49.988155,24.283569,2.53,12.288879,3.68,33.83865,108.930016,80.668831,51.875778,5.53,76.472847,1.0,61.380478,55.705582,53.878143,48.950413,57.852287,43.83149,8.03,28.610153
2010-12-09,55.364204,39.35817,36.178322,39.224758,5.82,5.332916,52.919998,3.24,29.267941,1.41,4.7,86.526543,82.03038,94.360771,38.968609,78.13813,24.901514,15.182092,30.38253,4.01,2.14,23.066862,26.915682,20.103155,28.163811,3.606913,29.655424,82.08828,105.190056,20.700813,27.249334,45.2187,67.032524,3.46,28.140627,5.286667,20.587204,22.072828,8.41,0.57328,90.09893,15.45,8.17,16.360001,22.679932,6.718732,25.678785,17.948612,11.951527,22.122374,35.801109,58.055744,20.143175,7.874786,22.443581,50.034367,24.218035,2.55,11.188384,3.73,33.6996,108.930016,80.659225,52.032143,5.65,76.850029,1.07,61.458351,55.923599,53.860718,49.023643,57.861839,43.719723,8.11,28.429838
2010-12-10,55.434494,39.40942,36.303242,39.378723,5.58,5.152538,53.639999,3.28,29.491362,1.48,4.81,86.222328,81.59742,94.460442,39.197701,77.921227,25.075201,15.182092,30.712559,4.05,2.16,23.226677,27.076962,20.253773,28.526106,3.45009,29.988379,81.391838,104.814919,20.734068,27.31942,45.160423,67.778587,3.48,28.671946,5.286667,20.711569,22.247438,8.45,0.55479,89.94529,15.75,8.0,16.32,22.796238,6.780442,25.69191,18.235176,11.998673,22.308119,36.090958,58.76173,20.58107,7.893944,22.614326,50.367138,24.367821,2.56,9.170807,3.76,33.855011,108.910233,80.630356,52.04134,5.64,76.382637,1.09,61.185879,55.792793,53.581917,48.738873,57.775906,43.676731,8.29,28.421249
2010-12-13,55.759598,39.691284,36.611393,39.626766,5.8,5.176064,54.0,3.32,29.384121,1.43,4.89,86.345642,81.613144,94.378922,39.308285,77.566986,25.047773,15.182092,30.552261,3.98,2.19,23.226677,26.991577,20.32465,28.354494,3.362967,29.85981,81.653015,105.180893,20.893658,27.623142,45.5145,67.610748,3.44,29.029381,6.1,20.693804,22.260668,8.52,0.55479,89.953766,15.15,7.96,16.200001,22.689623,6.788157,25.69191,18.368908,12.077249,22.224531,35.631203,58.404156,20.727034,7.893944,22.453072,50.191509,24.180593,2.48,10.82155,3.69,34.174007,108.910233,80.678413,51.691814,5.58,76.669617,1.03,61.271519,55.771008,53.773586,49.023643,57.852287,43.805721,8.27,28.266689
2010-12-14,55.812325,39.751072,36.703007,39.669529,5.92,5.144694,54.360001,3.3,29.982885,1.41,4.84,85.950996,81.29039,94.261147,39.458389,77.566986,25.029491,15.182092,30.552261,4.01,2.2,23.253319,26.906191,20.209469,28.383101,3.362967,30.186163,80.791153,104.57708,20.920258,27.599781,45.344189,67.442863,3.51,29.222584,6.1,20.684921,22.276541,8.52,0.55479,89.492737,15.45,8.0,16.41,22.563625,6.826725,25.501497,18.407122,12.124395,22.140942,35.331356,58.358318,20.873001,7.472425,22.528952,50.283943,24.152506,2.46,8.803973,3.71,34.403034,108.930016,80.639992,51.35149,5.62,75.554436,1.01,60.788857,55.095104,53.372822,48.13689,57.794994,43.61655,8.23,28.163654
2010-12-15,54.863369,39.375256,36.244957,39.045143,6.29,5.152538,53.279999,3.29,29.857767,1.42,4.86,85.761879,80.936119,94.324554,39.276695,77.010307,24.92894,14.50545,30.401386,4.04,2.21,23.102375,26.820801,20.085432,28.316364,3.310693,30.30814,80.460281,104.384941,20.707464,27.241543,44.792908,67.265717,3.61,28.604324,6.1,20.62718,22.136322,8.58,0.55479,89.347595,15.3,8.03,16.49,22.524853,6.801909,25.416149,18.378458,12.037959,22.178093,35.051506,58.110752,21.223316,7.520325,22.453072,50.062103,23.91847,2.49,7.520061,3.69,34.0186,108.930016,80.61116,50.799633,5.68,74.570427,0.99,60.578701,54.877087,53.233418,47.844009,57.775906,43.35001,8.38,28.275282
2010-12-16,55.003948,39.56316,36.369873,39.173443,6.35,5.285861,54.0,3.3,30.334394,1.38,4.85,86.04142,81.266785,94.378922,39.561077,76.475342,25.102629,15.630363,30.703135,4.05,2.21,23.279949,27.057991,20.182898,28.630987,3.432666,30.670759,80.939125,104.622856,20.747364,27.373934,44.837723,67.927811,3.6,29.029381,5.693333,20.747105,22.273897,8.69,0.55479,89.296379,16.5,8.0,17.299999,22.7187,6.840686,25.389893,18.52174,12.06939,22.23382,35.071495,58.734226,21.515247,7.798146,22.623814,50.450314,24.133785,2.43,7.520061,3.73,34.149467,108.930016,80.630356,51.075569,5.88,75.087029,1.01,60.952347,54.855301,53.337971,48.071804,57.804539,43.547775,8.75,28.326807
2010-12-17,55.170906,39.648575,36.228291,39.318848,7.16,5.293702,56.16,3.16,30.391001,1.39,4.85,86.477211,81.865021,94.496658,39.513683,76.612686,25.148338,15.630363,30.731424,4.16,2.19,23.315464,27.124401,20.13859,28.783533,3.606913,31.049856,81.635574,105.089386,20.561167,27.225967,44.913918,68.310173,3.54,29.125982,5.083333,20.809286,22.292419,8.89,0.55479,89.66349,16.5,8.0,16.889999,22.764326,6.840686,25.435837,18.537081,12.03512,22.339005,35.101479,58.804184,21.748793,7.855624,22.699701,50.494781,24.208677,2.49,7.520061,3.77,34.18219,108.910233,80.697678,51.406693,5.8,76.456459,0.99,61.419426,56.032627,53.608055,48.893471,57.842728,43.779915,8.87,28.88492
2010-12-20,54.968807,39.588787,36.236618,39.325748,7.83,5.293702,56.52,3.18,30.355249,1.47,4.79,86.460747,81.825706,94.433266,39.576874,77.003067,25.23061,15.308962,30.740854,4.33,2.2,23.404249,27.190811,20.262636,28.869339,3.572063,31.059746,81.626877,105.144302,20.635723,27.381186,44.882538,68.272881,3.64,29.0487,5.286667,20.844818,22.363846,9.08,0.55479,89.90255,16.049999,8.0,16.469999,22.81286,6.83293,25.245438,18.460367,12.011208,22.357616,35.071495,58.923855,22.420231,7.894133,22.642786,50.531826,24.124424,2.37,8.253727,3.75,34.174007,108.939873,80.716904,50.974388,5.72,76.374413,1.05,61.357117,56.068954,53.677742,48.730762,57.814095,43.728329,9.0,28.721777
2010-12-21,55.712353,39.932045,36.581974,39.783024,7.75,5.25449,55.799999,3.17,30.289713,1.5,4.82,86.518333,81.951675,94.541931,39.671665,77.407944,25.380392,15.647282,30.947868,4.48,2.34,23.537344,27.372725,20.343077,29.135073,3.641762,31.178419,81.801033,105.1717,20.83408,27.516491,44.66291,68.860382,3.67,29.49308,5.286667,20.942541,22.564919,9.15,0.56403,90.209923,16.049999,7.94,16.639999,22.987602,6.871709,25.304531,18.517906,12.130764,22.450693,35.431309,59.614265,22.62458,7.297259,22.778902,50.83746,24.405191,2.37,7.336645,3.76,34.304466,108.939873,80.697678,51.296318,5.74,76.907425,1.03,61.466141,56.068954,53.738731,48.885323,57.861839,43.969063,10.17,28.489939
2010-12-22,55.792202,40.00967,36.65778,39.817539,7.87,5.207434,54.720001,3.15,30.137787,1.54,4.88,86.419655,81.896553,94.406082,39.883633,77.530853,25.435526,15.809649,30.976223,4.51,2.38,23.644535,27.296532,20.441391,29.125511,3.589488,31.191603,81.574677,105.007042,20.943514,27.635891,44.909439,68.636566,3.68,29.54138,5.693333,20.957687,22.688396,9.07,0.55479,90.115997,15.75,7.86,16.66,22.997314,6.941513,25.317661,18.450769,12.130764,22.562389,35.311371,59.761539,22.741354,7.027704,22.759865,50.828217,24.34885,2.75,7.336645,3.76,34.312832,108.910233,80.678413,51.35149,5.86,76.358009,1.08,61.481693,56.003563,53.634201,48.738873,57.833199,44.003448,9.51,27.80302
2010-12-23,55.570389,39.99242,36.691479,39.575958,7.88,5.215278,56.880001,3.11,30.018631,1.58,4.83,86.353897,81.817856,94.324554,39.851761,77.603119,25.380392,14.955073,30.910051,4.5,2.25,23.617743,27.220335,20.414577,29.125511,3.711461,31.20809,81.287369,104.71431,20.964031,27.659765,45.021473,68.698387,3.67,29.444777,5.896667,20.904215,22.648483,8.98,0.56403,89.996483,15.9,7.89,16.26,22.919645,6.91049,25.350483,18.441185,12.154674,22.562389,35.071495,59.706322,22.712158,7.123972,22.702753,50.698532,24.254946,2.93,7.336645,3.74,34.438274,108.900406,80.572708,51.204327,5.84,76.202217,1.08,61.255943,56.003563,53.494801,48.58432,57.823654,43.874489,9.57,27.605536
2010-12-27,55.667984,39.983791,36.632511,39.688118,7.91,5.136854,72.0,3.07,30.006716,1.5,4.84,86.452507,81.967392,94.433266,39.867691,77.581474,25.371201,14.955073,30.947868,4.59,2.32,23.635607,27.229862,20.477148,29.21154,4.216777,31.224567,81.600777,104.833214,21.052952,27.604046,45.066288,68.838905,3.67,29.35783,6.1,20.922037,22.688396,8.97,0.56403,89.919624,15.45,7.99,16.799999,22.909939,6.926003,25.389893,18.402824,12.138731,22.497236,35.021523,59.862804,22.770546,7.287632,22.693235,50.726307,24.320679,2.97,9.354221,3.69,34.421547,108.900406,80.620804,51.268723,6.01,76.882805,1.06,61.540924,56.215237,53.660545,48.865376,57.811249,43.925266,9.5,27.639885
2010-12-28,55.659115,40.052803,36.590385,39.636345,7.85,5.176064,57.959999,3.05,29.857767,1.5,4.83,86.161339,81.415138,94.406029,39.907547,77.47979,25.334442,14.955073,30.881695,4.56,2.33,23.626671,27.153671,20.477148,29.087278,4.687244,31.109194,80.743607,104.308098,21.066629,27.604046,45.114864,68.63282,3.67,29.338511,5.896667,20.926491,22.704365,8.98,0.56403,89.604408,15.15,8.02,16.530001,22.861401,6.926003,25.40177,18.28775,12.170615,22.590317,34.851612,59.715515,22.566196,7.075839,22.655161,50.633701,24.236164,2.79,9.354221,3.66,34.36301,108.949745,80.513054,51.057178,6.12,75.377068,1.06,61.054203,55.73914,53.254955,48.244461,57.725208,43.785198,9.41,26.892859
2010-12-29,56.09388,40.199413,36.969437,40.024601,8.49,5.09764,57.959999,3.01,29.893517,1.59,4.94,86.582024,81.991905,94.596573,39.907547,77.349113,25.371201,14.955073,30.966772,4.8,2.35,23.635607,27.229862,20.512897,29.096836,5.053163,31.079521,81.651398,105.059563,21.292341,27.834881,45.438541,68.717133,3.62,29.78009,6.1,20.962139,22.722986,8.91,0.55479,90.212555,15.15,8.21,16.75,22.919645,6.926003,25.527227,18.354879,12.282196,22.711315,35.041515,59.816784,22.04072,7.114347,22.712273,50.744843,24.264336,2.89,11.004967,3.77,34.956772,108.949745,80.705406,51.066357,6.23,76.652428,1.02,61.556629,56.361713,53.642914,48.938919,57.820774,43.916515,9.35,26.686785
2010-12-30,56.386681,40.242538,36.927319,40.28344,8.29,5.105482,59.759998,2.98,29.827978,1.55,4.99,86.615044,81.976112,94.415115,39.843803,77.407188,25.371201,14.955073,30.995125,4.79,2.33,23.617743,27.210812,20.432453,29.068165,4.844066,30.980627,81.485565,104.894615,21.299181,27.81896,45.523972,68.679657,3.6,29.954021,5.896667,20.948774,22.693722,8.91,0.56403,90.015549,14.85,8.36,16.67,22.861401,6.902733,25.52063,18.326109,12.258287,22.739241,34.931572,59.807579,22.04072,6.777402,22.702753,50.624454,24.236164,2.96,8.43714,3.83,35.00695,108.93988,80.676529,51.222729,6.11,76.594849,1.02,61.525227,56.310444,53.687008,48.881706,57.801674,43.855236,9.38,28.438421
2010-12-31,56.519775,40.371914,37.095791,40.507767,8.2,5.066269,59.040001,2.99,29.682011,1.5,5.05,86.763535,82.268425,94.623817,39.732246,77.748466,25.343634,14.741429,30.730455,4.7,2.44,23.626671,27.125095,20.477148,28.752718,4.966039,30.796022,81.895775,105.068756,21.21027,27.906519,45.978035,67.995865,3.58,30.292206,5.49,20.913124,22.685734,8.92,0.56403,90.43528,15.45,8.24,16.48,22.822571,6.871709,25.619667,18.211025,12.274225,22.636852,34.671707,59.347305,21.602827,6.873671,22.579,50.439213,24.142263,2.82,8.98739,3.84,35.299648,108.949745,80.772766,51.231926,6.1,77.442329,1.03,61.7686,56.779232,53.986794,49.241196,57.878117,44.012787,9.46,28.88492
2011-01-03,57.300587,40.673767,37.407448,41.051327,8.33,5.168223,59.759998,3.06,29.950115,1.54,5.13,86.854256,82.347427,94.605644,40.011143,78.07518,25.619308,14.741429,31.17473,4.56,2.5,23.90358,27.420347,20.691652,29.374041,5.209985,31.082823,81.642677,105.123741,21.627493,28.089594,45.99152,69.091827,3.59,30.601412,5.286667,21.122568,22.978453,8.99,0.56403,90.315315,14.85,8.5,16.59,23.094383,6.949269,25.659294,18.42201,12.35393,22.9254,35.151451,60.405918,21.807177,6.979569,22.921686,51.226452,24.461535,2.96,9.170807,3.86,35.659252,108.93988,80.753502,51.50787,6.3,76.858162,1.08,61.729362,56.92572,53.748722,49.175835,57.868572,44.074066,9.98,28.919266
