date,A,AA,AAN,AAP,AAV,AB,ABB,ABM,ABT,ACCO,ACM,ACN,ADC,ADS,ADX,AED,AEG,AEH,AEM,AER,AET,AFB,AFL,AGC,AGCO,AGI,AGN,AHC,AIN,AIR,AJRD,AKP,AKR,AKS,ALB,ALE,ALG,ALK,ALL,ALX,AMG,ANF,ANW,AOI,APD,AQN,ARE,ASX,ATI,ATU,ATV,AVK,AWF,AYI,AYR,DDD,EGHT,GCH,JEQ,LCM,LNT,MMM,NCV,NFJ,NIE,PEO,SGF,Y
2013-10-08,34.451775,18.406462,27.189524,80.692223,3.77,13.966681,19.937155,23.915392,30.013618,6.8,30.59,63.630184,23.963093,213.066818,9.462237,17.778534,6.221192,17.88726,23.979403,19.16,61.580418,9.909371,56.082245,4.683183,58.317135,14.370413,137.777588,4.279891,31.616091,24.984591,15.49,9.731974,20.766949,3.89,59.017239,40.857723,44.733387,29.006372,46.695339,245.88913,181.803467,28.172596,11.222898,28.200001,85.94561,4.967104,55.451134,4.038062,28.056072,36.836384,14.666667,12.668558,9.759943,93.527306,14.415892,51.939999,10.2,9.074099,5.968625,6.460979,20.445042,105.535049,5.670061,11.260054,12.958938,20.486864,10.702498,400.529999
2013-10-09,34.328072,18.777367,26.982418,79.927521,3.73,14.18155,19.737782,23.869228,30.15909,6.7,30.780001,63.73901,24.060736,211.583832,9.415817,17.763258,6.204712,17.856083,23.855003,19.1,61.178062,9.90143,56.199562,4.662764,58.490242,14.495204,135.313782,4.372056,31.849867,25.032364,15.71,9.748194,20.861578,3.85,58.746994,40.994793,44.5089,29.058405,47.111515,243.481506,182.639481,28.74131,10.809019,28.4,87.126968,4.917267,55.320107,4.088328,28.037403,36.617889,14.666667,12.551663,9.773486,91.89946,14.183645,49.459999,10.22,9.090087,6.057976,6.421701,20.527878,105.904358,5.657867,11.206623,12.966124,20.479216,10.718888,397.51001
2013-10-10,35.042812,19.356915,27.357176,81.198723,3.76,14.360611,20.179867,24.829535,30.71607,6.65,30.99,64.627815,24.776781,217.871704,9.586027,17.870218,6.369511,17.94961,23.778458,19.620001,62.950367,9.88555,57.399704,4.770371,59.269215,14.17631,138.644882,4.613988,32.65406,26.01646,16.32,9.72386,21.498184,3.93,59.417961,41.765858,44.899326,29.507711,48.073357,251.003082,186.471237,28.978979,11.126647,28.9,90.31916,4.834205,56.315929,4.172105,28.634741,37.054878,13.6,12.811718,9.895398,94.809837,14.548605,52.5,10.44,9.218003,6.129457,6.513346,20.979359,107.498734,5.682253,11.420339,13.196123,20.73922,10.809029,405.700012
2013-10-11,35.365818,19.287369,27.771376,81.764801,3.86,14.596971,20.26655,25.088083,30.825638,6.79,31.139999,65.942856,25.175489,221.015671,9.647924,17.946621,6.410712,18.105494,23.433983,20.09,62.749187,9.917312,58.184772,4.722391,58.807613,13.934725,139.659973,4.809838,33.046803,26.322193,16.84,9.699533,21.730455,4.13,59.203613,42.219921,45.339226,29.559738,48.572765,259.139343,187.794907,29.029913,11.222898,28.700001,91.089951,4.942185,55.783073,4.205616,28.85874,37.611046,14.0,12.819062,9.956358,96.496895,14.764261,53.790001,10.61,9.249984,6.147327,6.519892,21.074623,108.741806,5.74932,11.50716,13.332685,20.876873,10.800836,405.570007
2013-10-14,35.297089,19.588732,28.037649,83.036034,3.87,14.632782,20.301226,25.226587,31.044785,7.09,31.469999,65.897522,25.151075,223.081985,9.678874,17.83202,6.476632,18.097692,23.11821,20.02,62.758774,9.957013,58.193787,4.7361,60.182835,13.818763,139.600845,4.844399,33.598518,26.551506,16.639999,9.691422,21.635824,4.35,59.632294,42.031445,45.6325,30.046883,48.85022,260.530975,188.183075,28.995955,11.425023,28.700001,91.466995,4.942185,55.521019,4.155349,28.765409,37.909,14.466666,12.921908,9.929269,97.680786,14.614962,53.720001,10.71,9.265974,6.156262,6.500255,20.9048,109.354347,5.743222,11.473766,13.332685,21.00687,10.866395,405.070007
2013-10-15,34.967216,19.426462,27.968615,81.933632,3.8,14.468045,20.188538,24.949575,30.779987,7.02,31.18,64.936172,25.118532,221.351837,9.678874,17.778534,6.460151,17.941814,23.730616,20.02,62.136055,10.012595,58.049416,4.70183,59.596199,14.195638,138.506897,4.815598,33.243183,25.901812,16.629999,9.658982,21.644428,4.36,59.865265,41.414593,45.681381,29.654327,48.471031,261.811584,186.839462,29.080837,11.434652,28.700001,90.570511,4.950491,55.197819,4.155349,29.894741,37.432281,15.266666,12.745602,9.922495,95.944412,14.457365,53.900002,10.72,9.233993,6.129457,6.421701,20.585863,107.931122,5.682253,11.493803,13.289556,21.045111,10.809029,400.5
2013-10-16,35.43454,19.774191,28.244751,95.499855,3.81,14.847651,20.136526,24.940338,32.779633,7.06,31.67,65.688904,25.208033,222.933701,9.794927,17.770897,6.542552,18.019758,23.012953,20.1,62.892899,10.107875,59.23151,4.756663,59.865467,13.673808,141.96611,4.821359,33.38345,26.293533,15.19,9.707641,22.083166,4.12,60.033009,41.89436,46.316784,30.420521,49.608597,265.405823,188.760315,29.242117,11.540525,28.6,91.399963,5.016941,56.001457,4.205616,29.325405,37.640846,15.266666,12.841102,9.942814,96.191383,14.565193,55.25,10.93,9.265974,6.174132,6.487161,20.714268,108.93998,5.74932,11.607338,13.382995,21.243938,10.841811,403.75
2013-10-17,36.18364,19.91328,28.284203,96.552582,3.96,15.298885,20.292557,25.272755,33.939243,7.1,32.459999,66.069832,25.256859,224.495789,9.895505,17.946621,6.657911,18.136665,24.419569,20.110001,61.484627,10.314319,59.655624,4.825202,60.307854,14.514531,144.745316,4.838638,33.570469,26.637489,15.55,9.877954,22.392862,4.14,62.856663,42.682568,48.330559,30.959686,49.895287,269.93927,194.483032,29.07235,9.962007,29.0,92.053482,5.14984,57.634941,4.230749,29.306742,37.620987,14.533334,12.973334,10.105366,96.675461,14.706202,56.759998,10.99,9.273969,6.263483,6.559168,21.153326,110.453285,5.779802,11.620696,13.440495,21.381588,10.890979,404.23999
2013-10-18,36.417305,20.00601,28.254618,98.022423,4.09,15.3347,20.526602,25.909885,34.048824,7.1,32.529999,66.097038,25.403318,228.460327,9.934191,18.305704,6.756791,18.362694,23.893282,20.16,60.766125,10.369903,59.357849,4.80464,61.740776,14.272945,144.794586,4.942324,33.879059,27.006323,15.7,9.95094,22.453085,4.2,62.716885,42.99099,48.750912,30.992792,49.821304,271.510193,197.608139,29.564669,10.106381,29.5,92.321587,5.21629,57.661137,4.18886,29.418739,38.226814,14.666667,13.032104,10.200187,99.481079,15.253639,56.77,11.95,9.369905,6.281353,6.631176,21.203028,110.651451,5.74932,11.707518,13.577054,21.496296,11.054877,408.820007
2013-10-21,35.730057,19.936462,27.899586,97.774132,4.0,15.399159,20.829992,26.269999,33.6562,7.06,32.689999,66.686546,25.427731,229.982864,9.941929,18.290424,6.666151,18.471809,24.24733,20.17,60.536209,10.409604,59.105179,4.85262,61.086823,14.736794,144.479233,4.781036,34.056728,27.111702,15.44,9.97527,22.263823,4.06,62.2416,42.948147,47.597393,31.144142,49.775063,268.87207,198.354568,28.85166,10.039006,28.9,92.715363,5.465476,57.425285,4.163727,29.904078,38.266537,14.666667,13.076176,10.220509,101.397583,15.494181,57.700001,11.77,9.433864,6.281353,6.604991,21.24859,111.020775,5.779802,11.707518,13.577054,21.419823,11.046681,411.019989
2013-10-22,35.063423,21.698292,28.599787,98.042297,4.0,15.413486,21.20273,26.768625,33.802288,7.08,32.540001,67.067451,25.696243,229.696167,9.988347,18.466146,6.666151,18.705631,25.472134,20.33,61.111008,10.361959,59.610512,4.85262,61.952343,15.490543,144.76503,4.838638,34.103485,27.514072,15.42,10.064481,22.693958,3.98,62.614372,43.419357,47.558296,31.475212,49.728821,267.23291,199.101013,29.284555,10.010131,29.299999,93.611847,5.382414,57.940678,4.146971,30.604074,38.33606,15.066667,13.142297,10.227282,102.168152,15.718136,57.290001,11.45,9.39389,6.245612,6.663907,21.509535,111.516205,5.816385,11.754266,13.656115,21.64159,11.136827,409.5
2013-10-23,34.809147,21.489651,28.747713,99.085075,3.92,15.162803,21.324085,26.611645,33.994026,7.02,32.200001,66.913277,25.964764,230.684799,9.965137,18.557829,6.633192,18.767981,24.744904,20.41,59.731487,10.449303,59.204437,4.90745,61.202225,14.698137,143.641525,4.786797,33.860344,27.9835,15.47,10.113142,23.132696,4.11,62.800747,43.650677,47.040184,31.702236,49.090683,269.631927,199.648422,30.056992,10.010131,29.700001,92.706985,5.374107,58.176525,4.046439,31.19208,38.187088,14.466666,13.142297,10.247598,102.247185,16.02503,56.75,11.13,9.233993,6.138391,6.618081,21.559242,110.975731,5.852965,11.821053,13.605805,21.389233,10.874589,407.940002
2013-10-24,35.132153,21.443291,28.994267,98.737473,4.0,15.148474,22.346951,26.436205,33.975773,7.14,31.98,66.659332,25.891531,233.126816,9.965137,18.580748,6.699111,18.892685,29.203966,20.530001,59.108791,10.377842,59.682705,4.90745,61.731159,15.316602,144.301834,4.786797,34.084782,28.146357,16.01,10.194242,23.433794,4.25,62.996441,43.650677,47.656044,32.955574,49.525356,273.456787,200.36499,30.999191,9.952381,30.0,93.318626,5.374107,58.028023,4.088328,31.332083,38.018246,13.933333,13.134947,10.315332,102.484268,15.991856,57.700001,11.15,9.24199,6.129457,6.618081,21.534391,111.236961,5.865158,11.927908,13.612991,21.557474,10.989319,404.429993
2013-10-25,35.647587,21.420111,27.958761,101.965179,4.06,15.599704,22.398958,26.334637,34.012299,7.14,32.110001,66.759102,25.956625,231.811874,9.980609,18.527267,6.567272,18.986216,29.529305,20.68,59.223743,10.385784,59.82708,4.969136,60.90411,15.56785,146.006805,4.763756,34.094131,27.973917,16.59,10.202352,23.666063,4.27,62.996441,44.113312,47.352989,33.177853,49.340393,271.783417,201.579208,30.396528,9.827254,30.4,93.611847,5.440557,59.268433,4.146971,31.50008,37.909,13.8,13.20106,10.301784,102.069374,15.884023,58.639999,10.88,9.210009,6.084782,6.650813,21.853327,112.074692,5.871256,11.821053,13.677678,21.679829,10.997512,402.690002
2013-10-28,35.386429,22.16193,27.988342,100.306641,3.98,15.957827,22.364283,26.223833,34.039684,7.19,31.98,67.403015,25.956625,230.941849,10.034768,18.527267,6.493112,18.908274,30.007744,20.99,59.185421,10.393723,59.980488,4.948574,60.615593,15.606503,143.749939,4.763756,34.571045,28.280478,16.75,10.25912,23.537027,4.18,62.549156,43.941967,47.372555,33.158932,49.164665,275.445953,200.882523,31.101049,9.528875,30.0,91.777,5.415639,58.65696,4.172105,31.042742,37.819614,13.8,13.171679,10.335648,101.496391,15.900614,56.98,10.97,9.24199,6.156262,6.631176,21.836758,112.52507,5.889547,11.754266,13.756742,21.679829,11.095851,400.100006
2013-10-29,35.530762,22.115561,28.106682,99.61145,3.96,16.036615,22.19092,25.965288,34.039684,7.09,32.119999,67.938118,25.753204,233.413513,10.088929,18.573111,6.559031,19.001801,28.754229,20.700001,58.198677,10.425482,60.458729,4.941721,56.191807,15.152322,152.038269,4.827119,34.83287,28.702002,17.110001,10.234793,23.244534,4.43,62.2882,44.053333,47.089062,33.367035,49.349648,278.323181,201.370209,31.253838,9.548123,31.9,90.042656,5.415639,58.394897,4.180482,31.257414,37.92886,14.133333,13.17902,10.376288,102.138519,16.049913,59.529999,10.8,9.305946,6.102652,6.631176,21.966312,112.849358,5.913934,11.747588,13.821425,21.733358,10.997512,402.679993
2013-10-30,35.152775,21.930111,28.077095,99.313507,3.97,15.950663,22.260267,25.300455,33.72924,5.89,32.110001,67.339531,25.574194,232.780777,10.057981,18.557829,6.534311,18.939451,28.974314,20.33,59.511143,10.346083,58.672031,4.941721,55.297428,15.229629,154.364136,4.677351,34.468174,27.887697,16.92,10.17802,23.235929,4.42,61.747707,43.830582,46.756695,32.98394,48.979702,281.95163,198.085861,31.966856,9.461497,30.799999,89.816452,5.399026,58.185249,4.18886,31.052078,37.501801,13.8,13.083529,10.369516,100.617149,15.867435,60.93,10.8,9.385895,6.147327,6.611537,21.824221,112.407967,5.90174,11.7743,13.828615,21.633945,10.92376,406.809998
2013-10-31,34.884747,21.489651,27.978479,98.499123,4.09,16.205933,22.078232,25.402029,33.373146,5.85,31.780001,66.659332,25.68811,234.372513,10.034768,18.527267,6.559031,18.947243,28.256655,20.290001,60.066795,10.282559,58.635948,4.900595,56.143719,15.432561,152.343811,4.631268,34.421425,28.050562,16.799999,10.113142,22.943438,4.4,61.68248,43.290844,46.131046,33.419056,49.072186,274.703247,196.503403,31.814066,9.451871,29.700001,91.332954,5.399026,57.460232,4.130216,30.893408,37.303169,13.066667,13.083529,10.369516,99.293373,15.651779,62.240002,11.44,9.321937,6.102652,6.565715,21.824221,113.362801,5.913934,11.807696,13.842989,21.580412,11.00571,405.420013
2013-11-01,35.118404,21.489651,27.988342,99.224113,4.03,16.388264,21.852856,25.614403,33.747509,5.85,31.940001,66.205872,25.956625,234.095688,10.057981,18.489073,6.476632,18.806952,27.65382,20.26,59.98056,10.171399,58.74424,4.90745,56.143719,14.292271,155.832581,4.539104,34.178295,27.916437,16.76,10.040149,23.029465,4.6,62.222961,42.845341,47.343231,34.147411,49.275654,269.333191,197.389191,31.321751,9.509625,28.799999,90.486725,5.382414,58.019287,4.07995,31.136082,37.799751,13.2,13.054143,10.40338,98.493172,15.651779,63.009998,11.21,9.361911,6.075847,6.637722,21.957956,113.407829,5.913934,11.727551,13.835802,21.427469,10.915565,405.100006
2013-11-04,35.194008,22.996479,28.520887,98.697746,3.9,16.432028,21.939537,25.614403,33.765766,6.0,32.080002,65.942856,26.037996,236.844177,10.104401,18.519627,6.493112,18.90048,28.208811,21.49,60.919407,10.131696,58.708149,4.928013,56.739964,14.572512,155.122986,4.423899,34.458832,28.500822,16.92,10.064481,23.270338,5.0,62.58643,43.599274,46.316784,34.42173,49.183159,266.754822,197.359329,32.433708,9.702129,28.700001,91.131851,5.382414,57.97562,4.071572,31.472076,38.514828,12.733334,13.032104,10.450792,98.779655,15.792787,66.040001,11.3,9.369905,6.040106,6.578805,21.949598,113.786156,5.938321,11.954621,13.828615,21.618647,10.907369,403.549988
2013-11-05,35.194008,22.671932,28.402546,98.578575,3.91,16.103825,21.748835,25.568235,34.112736,5.64,31.610001,66.532364,25.883396,237.308868,10.050242,18.542549,6.361271,18.955038,27.73037,21.549999,60.038044,10.234918,58.157684,4.87318,56.230274,13.76078,154.265579,4.550625,33.149681,28.62536,17.040001,10.096923,23.063875,5.01,62.148422,43.299419,46.678482,34.251453,49.00745,264.560669,192.283508,32.518597,9.586625,29.1,91.425102,5.39072,57.014736,4.029684,31.462746,38.048042,12.666667,12.965987,10.430474,97.781891,15.660071,70.010002,11.26,9.297953,6.102652,6.559168,21.728096,113.60601,5.926128,11.834409,13.828615,21.542179,10.907369,394.079987
2013-11-06,35.077179,22.462652,28.313789,97.833733,3.8,16.184053,22.086897,25.494368,34.295353,5.69,31.68,68.056007,26.054268,240.45282,10.104401,18.489073,6.526071,18.892685,27.806921,21.530001,60.584106,10.17343,58.491577,4.85262,55.412827,13.364579,153.83194,4.377816,32.75692,28.816965,17.25,10.042306,22.926231,5.22,62.511875,43.616409,46.688263,34.067013,49.590099,265.310028,199.00148,28.121666,9.586625,31.5,92.095367,5.399026,56.848766,4.105083,31.668081,38.107635,12.733334,12.921908,10.430475,99.204468,15.734721,69.510002,10.92,9.337926,6.120522,6.559168,21.903629,114.515778,5.926128,11.727551,13.842989,21.572765,10.874589,391.059998
2013-11-07,34.39679,20.811666,28.718128,96.006363,3.77,15.928782,21.800844,25.20812,34.368404,5.68,30.889999,68.518539,26.168188,234.758102,10.034768,18.527267,6.476632,18.939451,27.261499,20.780001,59.932671,10.117533,57.986256,4.866326,55.268574,13.122992,152.176239,4.256851,32.036892,28.002657,17.139999,10.205334,22.556314,5.11,62.045918,42.956722,45.740032,33.395405,48.961197,264.147217,194.1745,28.011318,9.172747,31.700001,90.704559,5.440557,56.254776,4.07995,30.921408,37.193924,12.133333,12.833758,10.375933,98.789536,15.369766,67.860001,10.4,9.273969,6.040106,6.467523,21.757349,113.867256,5.907664,11.647409,13.756742,21.351,10.833617,390.429993
2013-11-08,34.898495,21.067455,29.07316,96.294365,3.95,15.892317,21.896196,25.743675,34.806683,5.85,30.780001,68.237389,25.891531,240.106781,10.119876,18.397388,6.707352,18.736805,28.046137,21.01,60.689487,9.989766,59.330769,4.914305,55.807125,13.412896,154.462677,4.406618,33.06551,28.92235,17.530001,10.017855,22.590727,5.38,62.754169,43.196602,49.699142,34.402809,50.052517,264.629547,201.549332,29.174213,9.644377,31.1,91.701591,5.224597,55.6171,4.163727,31.565411,37.392559,12.066667,12.848448,10.294127,100.439339,15.660071,70.400002,10.64,9.297953,5.968625,6.519892,22.095869,115.290459,5.895358,11.667446,13.799866,21.557474,10.817226,395.600006
2013-11-11,35.255856,20.997698,29.053438,98.757347,3.91,15.906906,21.861523,25.448196,34.605801,5.82,31.299999,68.464134,25.460276,241.856705,10.13535,18.359184,6.740311,18.814743,27.548563,20.91,60.976891,10.037681,59.267601,4.962282,54.980064,13.287271,157.961365,4.337494,32.84108,29.238493,17.540001,9.944489,22.56492,5.33,62.763477,43.162338,49.435204,34.696037,50.08952,265.310028,200.136078,29.080837,10.164134,29.299999,91.399963,5.174759,55.582161,4.138594,31.55608,37.710369,12.066667,12.943951,10.375933,101.822388,15.676661,76.099998,9.86,9.321937,5.995431,6.487161,22.11677,115.254433,5.907664,11.794337,13.907679,21.626301,10.899174,393.679993
2013-11-12,35.187141,20.741909,29.497227,98.558701,3.85,15.768328,21.714161,25.559002,34.213181,5.74,28.959999,69.19873,25.476549,241.382141,10.119876,18.489073,6.830951,18.806952,26.773489,20.82,60.421253,9.846029,58.879601,4.921157,55.970612,12.755779,159.321411,4.297172,32.82238,28.874445,17.52,9.854832,22.418673,5.22,62.660965,42.751102,49.288567,35.381824,49.368137,261.786957,199.807648,29.046894,10.010131,31.1,90.461571,5.207984,55.110462,4.18886,30.893408,37.730232,12.066667,12.914565,10.355482,102.000206,15.560537,77.940002,9.84,9.170035,6.040106,6.480615,21.911987,115.623764,5.895358,11.680801,13.850178,21.465704,10.73528,393.26001
2013-11-13,35.187141,20.904684,29.694469,98.995697,3.86,15.695397,21.748835,25.734442,34.487106,5.81,28.950001,70.205429,25.500961,245.663055,10.119876,18.481426,7.036951,18.752394,26.888315,20.860001,61.197231,9.89394,59.799999,4.946685,56.211452,12.746118,160.523743,4.268058,33.159023,28.845713,17.690001,9.846678,22.633741,5.23,62.819393,42.720825,49.269024,35.343987,49.895287,262.458862,201.967361,29.9042,10.414385,31.1,90.520248,5.299352,55.564697,4.197238,31.005407,38.077835,12.2,12.954446,10.355482,103.817924,15.684956,78.120003,9.63,9.066102,6.013301,6.527431,21.99975,115.830925,5.919975,11.747588,13.900489,21.611004,10.759863,393.0
2013-11-14,34.733543,20.881428,29.733915,98.20118,3.98,15.709978,21.896196,25.836016,34.47797,6.12,29.459999,69.887993,25.517235,248.421432,10.181771,18.519627,7.00399,18.814743,28.151398,20.879999,62.260624,9.933867,60.882858,4.939785,56.08622,13.22929,161.06575,4.204009,33.233826,28.682848,17.620001,9.805923,22.779984,5.23,62.94986,42.954376,49.386318,35.977749,50.376213,262.725922,200.99202,29.844788,11.097771,31.0,91.048058,5.241207,56.115005,4.197238,31.294744,38.27647,12.333333,13.072618,10.294127,103.561089,15.743019,78.599998,9.5,9.058108,6.084782,6.574245,22.334087,116.911858,5.950743,11.867802,14.044237,21.733358,10.809029,397.809998
2013-11-15,37.750572,20.997698,29.80295,98.658012,4.11,15.885026,21.965544,25.900652,34.74276,6.01,29.860001,70.758644,25.606743,246.285919,10.228191,18.550186,7.02871,18.845922,27.328478,20.700001,62.346828,9.949839,60.891872,4.925987,56.08622,12.978042,162.87915,4.192363,32.98135,28.366701,17.690001,9.830377,22.625134,5.26,62.977818,42.893826,49.298344,35.844975,50.588928,265.611603,200.69342,29.369444,11.328774,30.9,92.656738,5.21629,56.717743,4.389925,31.50008,38.425446,12.133333,13.14647,10.300944,103.936485,15.784489,80.169998,9.48,9.281963,6.120522,6.587623,22.39678,116.965919,5.969203,11.867802,14.137675,22.008652,10.890979,397.040009
2013-11-18,37.14579,20.811666,29.556393,97.635101,3.93,15.863145,22.043556,25.780615,34.642315,5.99,29.85,71.212112,25.460276,245.583984,10.189509,18.573111,7.012232,18.908274,26.371597,20.969999,62.030697,9.933867,60.701347,4.925987,55.893543,13.045685,160.641312,4.25059,32.887844,28.16552,17.52,9.854832,22.711163,5.11,62.931229,42.790028,49.884876,35.954041,50.163502,262.59671,198.971649,29.581654,11.184397,30.200001,92.112129,5.332577,56.455685,4.48208,31.677406,38.365852,12.133333,13.116931,10.307758,103.323982,15.618602,80.599998,9.24,9.449853,6.165197,6.574245,22.267216,117.218132,5.975358,11.894515,14.087361,21.886301,10.874589,394.480011
2013-11-19,36.987713,21.230228,29.388746,96.393677,3.91,15.673513,21.896196,25.411259,35.34539,5.99,29.24,71.166771,25.159214,244.891907,10.104401,18.603668,7.012232,18.923859,26.668232,20.74,61.829506,9.909909,60.138767,4.90529,55.277004,12.775107,158.571075,4.087554,32.382881,28.060141,17.209999,9.862985,22.556314,5.02,62.660965,42.798676,49.523182,35.892391,49.969288,263.570007,196.871643,29.861769,10.414385,30.6,92.237808,5.349189,55.852947,4.348037,31.892078,38.097702,12.333333,13.139095,10.294127,101.397583,15.593717,75.510002,9.11,9.39389,6.156262,6.574245,22.196178,117.146065,5.926128,11.821053,14.01549,21.871006,10.809029,389.790009
2013-11-20,36.788418,21.044201,29.309849,96.999504,3.9,15.724567,21.705494,25.38356,34.861462,5.93,29.219999,70.885635,24.841877,241.807281,10.112138,18.63423,6.99575,18.962831,25.874022,20.76,63.170712,9.885957,60.075268,4.891492,54.833855,12.340252,160.887756,4.110845,31.849867,28.491243,17.200001,9.822222,22.487494,5.18,62.698242,42.824615,51.947533,35.840229,49.636341,259.857452,197.996292,29.700485,10.250758,29.799999,91.827263,5.349189,55.477341,4.255882,31.332083,37.849411,11.266666,13.15386,10.2055,98.868576,15.494181,69.57,8.99,9.329931,6.200937,6.540806,21.970495,116.933334,5.919975,11.707518,13.92924,21.748652,10.77625,390.23999
2013-11-21,37.180149,21.206978,29.142195,99.353218,3.99,15.673513,21.688156,25.614403,34.761028,6.08,29.5,71.130501,24.866287,240.383606,10.185654,18.649508,7.209991,19.056362,25.309465,20.799999,63.97543,9.917894,60.374683,4.877694,55.354073,12.175973,160.641312,4.238946,32.766273,29.449253,17.58,9.805923,22.582123,5.22,63.490345,42.945721,53.560513,36.034657,50.237488,262.424377,199.469254,29.683508,10.241136,30.0,91.919434,5.415639,56.41201,4.138594,31.453415,38.216881,10.866667,13.124319,10.164596,100.380066,15.684956,72.190002,9.37,9.377901,6.236677,6.567558,22.016468,117.992409,5.91382,11.881159,13.993929,21.959179,10.73528,392.799988
2013-11-22,37.008347,21.486019,28.60965,99.412811,3.97,15.921489,22.086897,25.743675,34.925377,6.08,29.35,70.595413,23.702715,240.512146,10.250998,18.718271,7.29239,19.204447,25.070242,20.709999,64.923851,9.89394,60.401901,4.90529,55.344433,11.992366,162.49469,4.256413,33.130966,29.803715,17.66,9.765167,22.418673,5.19,63.639454,42.963024,53.775566,36.584732,50.598179,263.604523,200.146042,28.987474,10.298883,30.700001,93.142677,5.399026,56.429474,4.130216,31.668081,38.306263,10.4,13.176018,10.232771,100.419563,15.726428,73.300003,9.48,9.369905,6.227743,6.480615,21.99139,118.598915,5.901513,11.947943,14.080175,21.991564,10.710692,395.350006
2013-11-25,36.499771,22.299883,28.698408,99.432686,3.98,16.038183,21.93087,25.789843,34.834072,6.03,29.15,70.024033,24.00378,240.067245,10.291838,18.756472,7.209991,19.21224,25.414724,20.860001,65.910606,9.89394,60.084339,4.891492,55.700871,12.195298,160.61174,4.326285,33.21513,29.842039,18.059999,9.748865,22.401466,5.24,63.835178,42.937069,54.821568,36.983063,50.450199,264.017975,199.937027,28.919563,10.24108,30.6,91.927818,5.407333,56.132488,4.130216,31.313406,38.614147,9.6,13.198173,10.157782,100.073814,15.759606,72.080002,10.14,9.281963,6.272418,6.520743,21.832575,118.789001,5.919975,11.801018,13.972364,21.821527,10.751669,396.029999
2013-11-26,36.870892,22.4394,28.757584,100.813126,4.04,16.154877,21.98288,25.780615,34.761028,5.99,29.120001,70.169159,24.109556,237.991043,10.275501,18.862125,7.30063,19.289873,25.36688,20.76,65.690262,9.877969,60.283947,4.90529,55.797195,11.915057,160.22728,4.3554,33.626579,29.870779,18.1,9.805923,22.332645,5.39,63.35989,42.738129,55.593834,36.504112,50.626732,271.124481,199.728027,28.707359,10.356691,30.0,91.198883,5.423945,55.992718,4.138594,30.744074,38.822708,11.0,13.249878,10.171415,101.27903,15.659014,73.339996,10.28,9.265974,6.245612,6.560871,21.606895,119.62178,5.932281,11.821053,13.993929,21.72436,10.710692,394.0
2013-11-27,36.980858,22.416147,28.344063,101.329552,4.0,16.038183,22.130243,25.808315,34.989296,6.04,29.120001,70.386826,23.954954,238.890732,10.291838,18.846584,7.32535,19.313639,26.051947,20.889999,65.977669,9.846029,60.283947,4.919088,56.095848,11.85708,161.380676,4.506791,34.178295,29.985743,18.35,9.748865,22.52191,5.61,64.301117,42.556484,56.571388,37.0779,50.52454,279.006287,200.046524,29.347761,10.327786,31.5,91.425102,5.349189,56.036404,4.197238,30.930746,38.822708,11.333333,13.33112,10.157782,102.049606,15.700929,74.809998,10.43,9.329931,6.183067,6.587623,21.569283,120.843803,5.938437,11.887837,14.044237,21.586708,10.694303,395.320007
2013-11-29,36.815914,22.346386,28.26511,100.316566,4.06,16.184053,22.147577,25.679043,34.870598,6.02,29.059999,70.259842,23.841042,239.513565,10.316342,18.831051,7.317111,19.337408,26.572987,21.030001,66.035156,9.861999,60.220432,4.967382,56.144012,12.38857,160.759628,4.506791,34.37466,29.909098,18.34,9.716261,22.341246,5.66,64.030861,42.625671,57.392536,36.864506,50.422325,277.576355,199.300064,29.270918,10.327786,30.9,91.182129,5.315965,55.258961,4.222371,31.005407,38.812778,10.2,13.419741,10.2055,101.288925,15.692541,75.160004,10.42,9.425868,6.245612,6.594309,21.52331,120.852837,5.963051,11.914551,14.087361,21.538134,10.727084,394.100006
2013-12-02,36.568504,22.206863,27.880217,102.342575,4.02,16.614365,21.896196,25.623642,34.82494,5.94,29.059999,69.225937,23.352829,237.219879,10.259165,18.72229,7.251191,19.234425,24.69146,21.469999,65.584885,9.869987,60.111561,4.960485,56.124752,11.151644,161.065231,4.378692,34.056728,28.903191,18.01,9.708106,22.048754,5.57,64.198601,42.115353,55.848,36.485149,50.08786,272.201263,199.827545,29.04891,9.76901,31.0,90.226982,5.399026,55.162868,4.222371,30.641415,38.375782,10.266666,13.464061,10.212317,101.111099,15.390766,76.889999,9.87,9.313942,6.192002,6.587623,21.62779,115.575562,5.975358,11.861121,14.044237,21.473354,10.702498,396.829987
2013-12-03,36.376064,21.904573,28.176285,106.384621,4.03,16.337217,21.610142,25.38356,34.331882,6.03,28.969999,69.915207,23.14127,238.257996,10.218326,18.761135,7.21823,19.297796,24.681805,21.41,64.799309,9.901927,59.467342,4.891492,55.652706,11.190298,160.315994,4.466032,34.271801,29.27681,17.799999,9.732561,22.10037,5.74,63.611519,41.881809,56.356335,35.968254,49.716217,272.201263,198.772583,30.731056,9.83645,30.1,89.782928,5.523619,55.206543,4.197238,30.230743,38.127491,10.066667,13.294188,10.239589,99.560104,15.030307,78.019997,9.35,9.321937,6.111587,6.607687,21.657045,114.597923,5.950743,11.78098,13.965175,21.39238,10.694303,396.329987
